SalesOrderNumber,SalesOrderLineNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount
SO63019,1,12/30/2021,Hailey Campbell,hailey49@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63019,2,12/30/2021,Hailey Campbell,hailey49@adventure-works.com,HL Road Tire,1,32.6,2.608
SO63019,3,12/30/2021,Hailey Campbell,hailey49@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63025,1,12/30/2021,Nicole Wood,nicole50@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63025,2,12/30/2021,Nicole Wood,nicole50@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63056,2,12/30/2021,Alexandra Murphy,alexandra9@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO63056,1,12/30/2021,Alexandra Murphy,alexandra9@adventure-works.com,"Road-350-W Yellow, 42",1,1700.99,136.0792
SO63047,3,12/30/2021,Cheryl Jimï¿½nez,cheryl7@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63047,1,12/30/2021,Cheryl Jimï¿½nez,cheryl7@adventure-works.com,"Touring-1000 Yellow, 46",1,2384.07,190.7256
SO63047,2,12/30/2021,Cheryl Jimï¿½nez,cheryl7@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO63012,1,12/30/2021,Misty Chander,misty17@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63037,1,12/30/2021,Noah Rodriguez,noah67@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63037,2,12/30/2021,Noah Rodriguez,noah67@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO63022,1,12/30/2021,Bailey Reed,bailey18@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63022,2,12/30/2021,Bailey Reed,bailey18@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63022,3,12/30/2021,Bailey Reed,bailey18@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO63009,1,12/30/2021,Martin Sai,martin11@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63014,3,12/30/2021,Drew Chande,drew16@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63014,1,12/30/2021,Drew Chande,drew16@adventure-works.com,"Mountain-400-W Silver, 42",1,769.49,61.5592
SO63014,2,12/30/2021,Drew Chande,drew16@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63055,1,12/30/2021,Maria Barnes,maria26@adventure-works.com,"Road-550-W Yellow, 48",1,1120.49,89.6392
SO63055,2,12/30/2021,Maria Barnes,maria26@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO63023,1,12/30/2021,Edward Turner,edward16@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63023,2,12/30/2021,Edward Turner,edward16@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63023,3,12/30/2021,Edward Turner,edward16@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63031,1,12/30/2021,Natalie Henderson,natalie27@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63031,2,12/30/2021,Natalie Henderson,natalie27@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO63024,1,12/30/2021,Rachel Bailey,rachel36@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO63024,2,12/30/2021,Rachel Bailey,rachel36@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO63030,1,12/30/2021,Ruben Fernandez,ruben17@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63028,1,12/30/2021,Luke Hernandez,luke47@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO63008,1,12/30/2021,Kathleen Romero,kathleen11@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO63046,1,12/30/2021,Justin Jackson,justin31@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO63027,1,12/30/2021,Amanda Watson,amanda18@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO63027,2,12/30/2021,Amanda Watson,amanda18@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63027,3,12/30/2021,Amanda Watson,amanda18@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63027,4,12/30/2021,Amanda Watson,amanda18@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63039,1,12/30/2021,Caleb Jenkins,caleb3@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63039,2,12/30/2021,Caleb Jenkins,caleb3@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63039,3,12/30/2021,Caleb Jenkins,caleb3@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO63005,3,12/30/2021,Nancy Fernandez,nancy19@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO63005,1,12/30/2021,Nancy Fernandez,nancy19@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO63005,2,12/30/2021,Nancy Fernandez,nancy19@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63017,2,12/30/2021,Dana Dominguez,dana5@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63017,3,12/30/2021,Dana Dominguez,dana5@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63017,4,12/30/2021,Dana Dominguez,dana5@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63017,5,12/30/2021,Dana Dominguez,dana5@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO63017,1,12/30/2021,Dana Dominguez,dana5@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO63040,1,12/30/2021,Jamie Cai,jamie25@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63040,2,12/30/2021,Jamie Cai,jamie25@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63040,3,12/30/2021,Jamie Cai,jamie25@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO63040,4,12/30/2021,Jamie Cai,jamie25@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63045,1,12/30/2021,Jerome Gutierrez,jerome9@adventure-works.com,"Mountain-200 Black, 42",1,2294.99,183.5992
SO63045,2,12/30/2021,Jerome Gutierrez,jerome9@adventure-works.com,HL Mountain Tire,1,35,2.8
SO63045,3,12/30/2021,Jerome Gutierrez,jerome9@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63045,4,12/30/2021,Jerome Gutierrez,jerome9@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO63045,5,12/30/2021,Jerome Gutierrez,jerome9@adventure-works.com,"Classic Vest, L",1,63.5,5.08
SO63004,1,12/30/2021,Teresa Alonso,teresa8@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO63013,1,12/30/2021,Richard Blue,richard59@adventure-works.com,"Half-Finger Gloves, M",1,24.49,1.9592
SO63011,2,12/30/2021,Vincent Cai,vincent21@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63011,1,12/30/2021,Vincent Cai,vincent21@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63058,1,12/30/2021,Edgar Mehta,edgar15@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63058,2,12/30/2021,Edgar Mehta,edgar15@adventure-works.com,"Touring-1000 Blue, 60",1,2384.07,190.7256
SO63038,1,12/30/2021,Jan Hernandez,jan15@adventure-works.com,HL Mountain Tire,1,35,2.8
SO63038,2,12/30/2021,Jan Hernandez,jan15@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO63038,3,12/30/2021,Jan Hernandez,jan15@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63038,4,12/30/2021,Jan Hernandez,jan15@adventure-works.com,"Classic Vest, L",1,63.5,5.08
SO63042,1,12/30/2021,Xavier Simmons,xavier55@adventure-works.com,"Mountain-200 Black, 42",1,2294.99,183.5992
SO63042,2,12/30/2021,Xavier Simmons,xavier55@adventure-works.com,HL Mountain Tire,1,35,2.8
SO63043,2,12/30/2021,Logan Wilson,logan58@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63043,3,12/30/2021,Logan Wilson,logan58@adventure-works.com,HL Mountain Tire,1,35,2.8
SO63043,4,12/30/2021,Logan Wilson,logan58@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO63043,1,12/30/2021,Logan Wilson,logan58@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO63020,2,12/30/2021,Nathan Gonzales,nathan13@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63020,1,12/30/2021,Nathan Gonzales,nathan13@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63016,1,12/30/2021,Virginia Sara,virginia12@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO63016,2,12/30/2021,Virginia Sara,virginia12@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO63016,3,12/30/2021,Virginia Sara,virginia12@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO63015,3,12/30/2021,Calvin Deng,calvin1@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO63015,4,12/30/2021,Calvin Deng,calvin1@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO63015,1,12/30/2021,Calvin Deng,calvin1@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO63015,2,12/30/2021,Calvin Deng,calvin1@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63041,1,12/30/2021,Melinda Romero,melinda4@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63041,2,12/30/2021,Melinda Romero,melinda4@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO63044,1,12/30/2021,Christy Zhou,christy8@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO63044,2,12/30/2021,Christy Zhou,christy8@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO63003,1,12/30/2021,Henry Garcia,henry16@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63036,2,12/30/2021,Roger Harui,roger4@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63036,3,12/30/2021,Roger Harui,roger4@adventure-works.com,All-Purpose Bike Stand,1,159,12.72
SO63036,1,12/30/2021,Roger Harui,roger4@adventure-works.com,HL Mountain Tire,1,35,2.8
SO63034,1,12/30/2021,Suzanne Huang,suzanne7@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63034,2,12/30/2021,Suzanne Huang,suzanne7@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63034,3,12/30/2021,Suzanne Huang,suzanne7@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63053,1,12/30/2021,Victoria Barnes,victoria51@adventure-works.com,"Touring-1000 Yellow, 54",1,2384.07,190.7256
SO63053,2,12/30/2021,Victoria Barnes,victoria51@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO63054,4,12/30/2021,Hailey Morgan,hailey5@adventure-works.com,All-Purpose Bike Stand,1,159,12.72
SO63054,1,12/30/2021,Hailey Morgan,hailey5@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO63054,2,12/30/2021,Hailey Morgan,hailey5@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63054,3,12/30/2021,Hailey Morgan,hailey5@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63033,1,12/30/2021,Wendy Suarez,wendy18@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63033,2,12/30/2021,Wendy Suarez,wendy18@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63033,3,12/30/2021,Wendy Suarez,wendy18@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO63029,1,12/30/2021,Charles Hall,charles28@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63060,1,12/30/2021,Billy Blanco,billy16@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO63060,2,12/30/2021,Billy Blanco,billy16@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO63060,3,12/30/2021,Billy Blanco,billy16@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53.99,4.3192
SO63060,4,12/30/2021,Billy Blanco,billy16@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO63059,4,12/30/2021,Corey Lal,corey8@adventure-works.com,All-Purpose Bike Stand,1,159,12.72
SO63059,1,12/30/2021,Corey Lal,corey8@adventure-works.com,"Road-750 Black, 44",1,539.99,43.1992
SO63059,2,12/30/2021,Corey Lal,corey8@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63059,3,12/30/2021,Corey Lal,corey8@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63010,1,12/30/2021,Alisha Wu,alisha7@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63010,2,12/30/2021,Alisha Wu,alisha7@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO63021,1,12/30/2021,Chloe Jackson,chloe44@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63021,2,12/30/2021,Chloe Jackson,chloe44@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63021,3,12/30/2021,Chloe Jackson,chloe44@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO63035,1,12/30/2021,Jamie Gutierrez,jamie33@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63050,1,12/30/2021,Amanda Morris,amanda1@adventure-works.com,"Touring-3000 Yellow, 54",1,742.35,59.388
SO63050,2,12/30/2021,Amanda Morris,amanda1@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63057,1,12/30/2021,Tamara He,tamara8@adventure-works.com,"Touring-1000 Blue, 50",1,2384.07,190.7256
SO63057,2,12/30/2021,Tamara He,tamara8@adventure-works.com,Touring Tire,1,28.99,2.3192
SO63057,3,12/30/2021,Tamara He,tamara8@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO63057,4,12/30/2021,Tamara He,tamara8@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63057,5,12/30/2021,Tamara He,tamara8@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO63052,1,12/30/2021,Devin Griffin,devin58@adventure-works.com,"Touring-1000 Yellow, 54",1,2384.07,190.7256
SO63051,2,12/30/2021,Daisuke Yanagishima,daisuke0@adventure-works.com,"Racing Socks, M",1,8.99,0.7192
SO63051,1,12/30/2021,Daisuke Yanagishima,daisuke0@adventure-works.com,"Touring-1000 Yellow, 46",1,2384.07,190.7256
SO63032,1,12/30/2021,Ricardo Luo,ricardo5@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO63032,2,12/30/2021,Ricardo Luo,ricardo5@adventure-works.com,Touring Tire,1,28.99,2.3192
SO63018,1,12/30/2021,Kayla Walker,kayla22@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63018,2,12/30/2021,Kayla Walker,kayla22@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63018,3,12/30/2021,Kayla Walker,kayla22@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO63048,1,12/30/2021,Barry Madan,barry8@adventure-works.com,"Touring-2000 Blue, 54",1,1214.85,97.188
SO63048,2,12/30/2021,Barry Madan,barry8@adventure-works.com,Touring Tire,1,28.99,2.3192
SO63048,3,12/30/2021,Barry Madan,barry8@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO63048,4,12/30/2021,Barry Madan,barry8@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO63049,2,12/30/2021,Dawn Shen,dawn26@adventure-works.com,Touring Tire,1,28.99,2.3192
SO63049,3,12/30/2021,Dawn Shen,dawn26@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO63049,4,12/30/2021,Dawn Shen,dawn26@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63049,5,12/30/2021,Dawn Shen,dawn26@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO63049,1,12/30/2021,Dawn Shen,dawn26@adventure-works.com,"Touring-3000 Blue, 54",1,742.35,59.388
SO63061,2,12/31/2021,Steven Reed,steven30@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63061,3,12/31/2021,Steven Reed,steven30@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63061,1,12/31/2021,Steven Reed,steven30@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63114,1,12/31/2021,Kristy Ruiz,kristy2@adventure-works.com,"Road-750 Black, 44",1,539.99,43.1992
SO63114,2,12/31/2021,Kristy Ruiz,kristy2@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63114,3,12/31/2021,Kristy Ruiz,kristy2@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63114,4,12/31/2021,Kristy Ruiz,kristy2@adventure-works.com,"Half-Finger Gloves, L",1,24.49,1.9592
SO63079,1,12/31/2021,Cole Cook,cole22@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63079,2,12/31/2021,Cole Cook,cole22@adventure-works.com,"Racing Socks, L",1,8.99,0.7192
SO63078,1,12/31/2021,Jose Russell,jose14@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63078,2,12/31/2021,Jose Russell,jose14@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63063,1,12/31/2021,Colleen Zhou,colleen9@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63063,2,12/31/2021,Colleen Zhou,colleen9@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63117,1,12/31/2021,Tony Natsuhara,tony21@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO63117,2,12/31/2021,Tony Natsuhara,tony21@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63117,3,12/31/2021,Tony Natsuhara,tony21@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO63117,4,12/31/2021,Tony Natsuhara,tony21@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO63111,3,12/31/2021,Katrina Xu,katrina4@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO63111,4,12/31/2021,Katrina Xu,katrina4@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO63111,1,12/31/2021,Katrina Xu,katrina4@adventure-works.com,"Touring-1000 Yellow, 60",1,2384.07,190.7256
SO63111,2,12/31/2021,Katrina Xu,katrina4@adventure-works.com,Touring Tire,1,28.99,2.3192
SO63104,1,12/31/2021,Laura Ma,laura21@adventure-works.com,"Road-550-W Yellow, 38",1,1120.49,89.6392
SO63104,2,12/31/2021,Laura Ma,laura21@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53.99,4.3192
SO63076,2,12/31/2021,Douglas Rana,douglas15@adventure-works.com,HL Road Tire,1,32.6,2.608
SO63076,3,12/31/2021,Douglas Rana,douglas15@adventure-works.com,"Racing Socks, L",1,8.99,0.7192
SO63076,1,12/31/2021,Douglas Rana,douglas15@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63105,1,12/31/2021,Brad Ashe,brad23@adventure-works.com,"Road-550-W Yellow, 48",1,1120.49,89.6392
SO63107,2,12/31/2021,Kristine Gutierrez,kristine12@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63107,1,12/31/2021,Kristine Gutierrez,kristine12@adventure-works.com,"Road-550-W Yellow, 38",1,1120.49,89.6392
SO63106,1,12/31/2021,Alberto Hernandez,alberto5@adventure-works.com,"Road-550-W Yellow, 38",1,1120.49,89.6392
SO63106,2,12/31/2021,Alberto Hernandez,alberto5@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO63106,3,12/31/2021,Alberto Hernandez,alberto5@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63106,4,12/31/2021,Alberto Hernandez,alberto5@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63106,5,12/31/2021,Alberto Hernandez,alberto5@adventure-works.com,Hitch Rack - 4-Bike,1,120,9.6
SO63075,1,12/31/2021,Jeremy Ward,jeremy34@adventure-works.com,HL Road Tire,1,32.6,2.608
SO63102,1,12/31/2021,Cindy Malhotra,cindy5@adventure-works.com,"Touring-2000 Blue, 46",1,1214.85,97.188
SO63073,1,12/31/2021,Nicholas Brown,nicholas6@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63083,1,12/31/2021,Nicholas Brown,nicholas6@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO63083,2,12/31/2021,Nicholas Brown,nicholas6@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO63072,1,12/31/2021,Ashley Henderson,ashley31@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53.99,4.3192
SO63072,2,12/31/2021,Ashley Henderson,ashley31@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63115,1,12/31/2021,Andrï¿½s Anand,andrï¿½s18@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO63115,2,12/31/2021,Andrï¿½s Anand,andrï¿½s18@adventure-works.com,"Touring-1000 Yellow, 60",1,2384.07,190.7256
SO63069,3,12/31/2021,Adriana Madan,adriana8@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63069,4,12/31/2021,Adriana Madan,adriana8@adventure-works.com,"Short-Sleeve Classic Jersey, S",1,53.99,4.3192
SO63069,1,12/31/2021,Adriana Madan,adriana8@adventure-works.com,"Mountain-200 Black, 42",1,2294.99,183.5992
SO63069,2,12/31/2021,Adriana Madan,adriana8@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63095,5,12/31/2021,Austin Johnson,austin40@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO63095,6,12/31/2021,Austin Johnson,austin40@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63095,1,12/31/2021,Austin Johnson,austin40@adventure-works.com,HL Mountain Tire,1,35,2.8
SO63095,2,12/31/2021,Austin Johnson,austin40@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63095,3,12/31/2021,Austin Johnson,austin40@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO63095,4,12/31/2021,Austin Johnson,austin40@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63116,1,12/31/2021,Janet Ortega,janet27@adventure-works.com,"Touring-1000 Blue, 50",1,2384.07,190.7256
SO63116,2,12/31/2021,Janet Ortega,janet27@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63116,3,12/31/2021,Janet Ortega,janet27@adventure-works.com,"Half-Finger Gloves, L",1,24.49,1.9592
SO63071,1,12/31/2021,Julian Hughes,julian13@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO63071,2,12/31/2021,Julian Hughes,julian13@adventure-works.com,"Half-Finger Gloves, M",1,24.49,1.9592
SO63094,2,12/31/2021,Nicole Sandberg,nicole47@adventure-works.com,HL Mountain Tire,1,35,2.8
SO63094,3,12/31/2021,Nicole Sandberg,nicole47@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63094,4,12/31/2021,Nicole Sandberg,nicole47@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO63094,1,12/31/2021,Nicole Sandberg,nicole47@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63077,1,12/31/2021,Ian Ward,ian69@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63077,2,12/31/2021,Ian Ward,ian69@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO63077,3,12/31/2021,Ian Ward,ian69@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63109,2,12/31/2021,Lydia Suri,lydia0@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63109,3,12/31/2021,Lydia Suri,lydia0@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO63109,1,12/31/2021,Lydia Suri,lydia0@adventure-works.com,"Mountain-200 Silver, 38",1,2319.99,185.5992
SO63108,3,12/31/2021,Bryant Sanchez,bryant19@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63108,1,12/31/2021,Bryant Sanchez,bryant19@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO63108,2,12/31/2021,Bryant Sanchez,bryant19@adventure-works.com,HL Mountain Tire,1,35,2.8
SO63090,1,12/31/2021,Grace Bell,grace30@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO63090,2,12/31/2021,Grace Bell,grace30@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO63090,3,12/31/2021,Grace Bell,grace30@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO63110,1,12/31/2021,Cole Ramirez,cole9@adventure-works.com,"Mountain-200 Silver, 38",1,2319.99,185.5992
